,username,short_bio,user_id,title
1530,greatoyita,Just trying this out,901.0,
1531,solo737373,An upcoming mobile app developer. Learning all I need to know to become an outstanding software engineer.,902.0,
1532,kaydon01,"My name is Kayode, I reside in Lagos Nigeria and I am a IT/Tech enthusiast with interest in programming/Data analysis/Machine learning and Devops. I am open learn new things...",903.0,
1533,glocutey111,"I am an upcoming programmer, open to learning new things so as to impact the world positively.",904.0,LESSONS LEARNT SO FAR ON STARTNG!
1534,glocutey111,"I am an upcoming programmer, open to learning new things so as to impact the world positively.",904.0,THE SKY IS MY STEPPING STONE WITH STARTNG
1535,glocutey111,"I am an upcoming programmer, open to learning new things so as to impact the world positively.",904.0,CANADA: A BEAUTIFUL COUNTRY
1536,glocutey111,"I am an upcoming programmer, open to learning new things so as to impact the world positively.",904.0,CANADA: A BEAUTIFUL COUNTRY
1537,glocutey111,"I am an upcoming programmer, open to learning new things so as to impact the world positively.",904.0,THE SKY IS MY STEPPING STONE WITH STARTNG
1538,glocutey111,"I am an upcoming programmer, open to learning new things so as to impact the world positively.",904.0,LESSONS LEARNT SO FAR ON STARTNG!
1539,dialloabubakar5861,,,
1540,adesuadonatus45,,906.0,
1541,femijeffery,"I live, I think, I do.",,
1542,helewud,,,
1543,geedeewain,"Brand strategist, Tech Enthusiast, Frontend, Backend & Mobile Developer.",909.0,
1544,Jotham,I am a back-end developer.,910.0,
1545,daremiarchs,"Wetin I wan talk sef??!... Abeg, I'm me!",911.0,
1546,annenorahusoroh,Front end developer,,
1547,c.anthonybucci,,,
1548,dotunokeke,Tech enthusiast and an aspiring Fullstack Developer,914.0,
1549,seun.daniel,"Not your average guy, techie in training. Flawed specimen but a faithful friend, like his Heavenly Father.",,
1550,olatunde.moj,Interesting. Learning. Existing,916.0,
1551,boucialtd.doffy,"A Nigerian pharmaceutical company with variety of products.
Actually looking for Distributors and Wholesalers Nationwide",,
1552,mikebellami7,,918.0,
1553,mactrend,A graduate of the University of Lagos (B.Sc Geophysics). A versatile and dynamic I.T professional with over ten years experience in I.T technical/customer support and software implementation.,,
1554,ayoolaleye11,I,,
1555,matthewpriscilla1,"An Environmentalist, singer, I love adventures",921.0,
1556,sunny.ojo.14,"I'm Sunny, a front-end developer. I love coding and programming",922.0,
1557,jfadebowale,,,
1558,emmanueldickson5,,,
1559,muyideendosumu,Considering a career switch from consulting to software development.,925.0,
1560,chukwuwauchenna,I am a growing android developer,926.0,
1561,praisjames2014,an Individual with passion in Information Technology,,
1562,fatimaolasunkanmi01,"Hello!
My name is Fatima, an aspiring software developer and digital marketing intern at HNG internship. I am a fashion designer and a 3D Epoxy floor and wall designer. You can always reach out to me on 08066656856",,
1563,mails2sylvester,"THE REAL LOVENATURE CITY is an Emotional Intelligence Coaching, Relationship Coaching and Counselling, and Matchmaking Platform.

We're an online/offline learning community devoted to helping it's members to achieve their dream of a really happy lifelong marriage relationship that is heaven on earth, and a home environment that gives them true joy and fulfilment.

Welcome to the world where LOVE and STABILITY reign supreme.",,
1564,tochukwu.ewiwilem,Loves working remotely,,
1565,jerrycpraise,I am human presently in the third natural space ship {if count from the liquid fire {aka Sun}},,
1566,mickrixtian,,,
1567,arumacc,P-Tech,933.0,What I have learnt so far in stat.ng pre-internship; what you wish to still learn; What you wish should be improved
1568,arumacc,P-Tech,933.0,Testing the waters
1569,arumacc,P-Tech,933.0,Testing the waters
1570,arumacc,P-Tech,933.0,What I have learnt so far in stat.ng pre-internship; what you wish to still learn; What you wish should be improved
1571,feranmiakinlade,Freelance Web Developer (MEAN Stack).,,
1572,uokoronkwo,ICT Solutions Architect,935.0,
1573,alaketuolamilekan02,"Frontend Developer, wp enthusiast",936.0,
1574,confiezara21,"Tech Enthusiast
Aspiring Front-end Developer",937.0,
1575,harrison.enohuean.williams,,,
1576,nnamani.ezinne,"Open to learning, unlearning and teaching",939.0,
1577,atakistanley,Software dev enthusiast.,940.0,
1578,mailezeani,I'm an aspiring data analyst and Digital Marketer.,,
1579,enoekanem.vibe,Artist | Aspiring web developer,942.0,why
1580,enoekanem.vibe,Artist | Aspiring web developer,942.0,why
1581,samdoannex,about.me/samueladedeji,943.0,
1582,ayodejibuzz,"Hi there, my name is Faith.. I'm a linguist and I love tech alot,I love solving people's problems, and learn more about the world... + am a game freek",,
1583,ladybossonlinestore,I'm a Frontend Developer,945.0,
1584,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,SUPER HTML
1585,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,SUPER HTML
1586,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,SUPER HTML
1587,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,SET PATH - StartNG journey so far.
1588,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,Becoming a creative graphic designer
1589,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,Becoming a creative graphic designer
1590,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,SUPER HTML
1591,dunte007,ICT GURU | GRAPHICS DESIGNER | SOCIAL MEDIA/BULK MAIL MARKETER,946.0,SET PATH - StartNG journey so far.
1592,daisedalok,A front-end developer,947.0,
1593,ishiekwenetelvin,Think,,
1594,u.davebest,Here and Now,,
1595,ashiomamedi,"Programming enthusiast. I believe with a few lines of code, we can change the world.",,
1596,martinsmichaels50,,,
1597,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1598,chimezie.solomon.cs,coding the world to make a difference,952.0,I can be the difference
1599,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1600,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1601,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1602,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1603,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1604,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1605,chimezie.solomon.cs,coding the world to make a difference,952.0,I can be the difference
1606,chimezie.solomon.cs,coding the world to make a difference,952.0,Re I can be the difference
1607,chimezie.solomon.cs,coding the world to make a difference,952.0,Re I can be the difference
1608,chimezie.solomon.cs,coding the world to make a difference,952.0,curriculum vitae
1609,ayoadeibrahim91,Digital Marketing,,
1610,sixtus081,Football stories from around the world.,,
1611,lizzykemmie,,,
1612,seuntayor,I am an experience analyst with interest in front end web development,956.0,
1613,yeyeadetayo,Currently learning Machine Learning,957.0,
1614,idowufestustemiloluwa,Frontend Web Developer,,
1615,ikechukwuumerah13,,,
1616,dlapsie,We stay  getting it. I am a fresh intern learning sotware develoment. Looking to conquer it all.,960.0,
1617,soulxbrain,An aspiring fullstack Web developer,961.0,
1618,billyolusanya,,962.0,
1619,saintkalson,"Multi-Lingual Programmer, Full Stack Web Developer, Passionate Musician || Pianist,  and a God Lover.....",,
1620,ucheokeke16,I see myself becoming an Andelan and a HNG Internship finalist,964.0,
1621,astemitayo,,,
1622,allgnets,"I am darell, a member of startng workspace on slack, with a strong desire and interest of learning fullstack web development.",,
1623,joelphoebe1,A tech enthusiast,967.0,
1624,tadereti,,,
1625,ibrahim.umar38,,969.0,
1626,anyinu.d,"Programmer, Real Estate and a Techie",970.0,
1627,akanimoekong,Am soft cool and calm and always ready to learn new things and also expand my Horizon,,
1628,iamkikachukwu,Backend developer,972.0,
1629,emmanueladesola47,I love to democratize opportunities through tech.,973.0,
1630,obillionacad,Code blooded!!,974.0,
1631,pngwube,,,
1632,oghenejaborwade,Cool Javascript Engineer,976.0,
1633,oyamafaith9,Front end programner,977.0,
1634,adaomaonyeukwu,"Recent graduate, writer, passionate about software engineering",978.0,
1635,mails2trlp,,,
1636,boniregracia,,,
1637,Seven,Jnr Frontend-developer,981.0,
1638,nabilahummiusman,Teacher. Writer. Student. All about the learning process.,982.0,
1639,sabswelt,,,
1640,tobiinlondon34,"Hello, I am an aspiring full-stack developer",,
1641,oyedey,I am a Frontend Development Intern with start.Ng,,
1642,kaykfash17,,,
1643,okeyinkaoluwatobi,"As normal as every other guy on the street,
Yet as unique as the one you thought you'll never meet.",987.0,
1644,patrickokuku1,,,
1645,mawhizzle,Backend Developer,989.0,
1646,amodue15,A guy that codes,,
1647,mails2drlovenature,"My name is Drlovenature, the lead admin and head coach at The Real Lovenature City.

THE REAL LOVENATURE CITY is an Emotional Intelligence Coaching, Relationship Coaching and Counselling, and Matchmaking Platform.

We're an online/offline learning community devoted to helping it's members to achieve their dream of a really happy lifelong marriage relationship that is heaven on earth, and a home environment that gives them true joy and fulfilment.


Welcome to a brand new world where LOVE and STABILITY reign supreme...",991.0,
1648,ekainugodwin,,,
1649,michaelakinnike,"Weird, Crazy and Naughty.",,
1650,olalekerotimi,,,
1651,uzomanneji,Here to learn about programming,995.0,
1652,hassanridwan15,,,
1653,yubeespecial,I am a Javascript enthusiast.,,
1654,oseimensahisaiah,,,
1655,yusuffogundeji,,,
1656,cindyshontan,"Hi there, I'm CINDY. I am creative, resoucesful and smart!",,
1657,baolinnovationz,Front end Web Developer | Tech Enthusiast,1001.0,
1658,iretex1,I'm an aspiring Software Engineering with specialization in ML and Cloud Infrastructure.,1002.0,StartNG: HTML for Beginner's Class
1659,iretex1,I'm an aspiring Software Engineering with specialization in ML and Cloud Infrastructure.,1002.0,Adventure of the World’s most amazing places
1660,iretex1,I'm an aspiring Software Engineering with specialization in ML and Cloud Infrastructure.,1002.0,StartNG - Learnings so far!
1661,iretex1,I'm an aspiring Software Engineering with specialization in ML and Cloud Infrastructure.,1002.0,Adventure of the World’s most amazing places
1662,iretex1,I'm an aspiring Software Engineering with specialization in ML and Cloud Infrastructure.,1002.0,StartNG: HTML for Beginner's Class
1663,iretex1,I'm an aspiring Software Engineering with specialization in ML and Cloud Infrastructure.,1002.0,StartNG - Learnings so far!
1664,olufotebiifeoluwa,Avid learner.Constantly exploring new things,,
1665,flawedkay,"Movie freak, on the path to mastering backend development and data analysis, i believe beauty is in the selling.",1004.0,
1666,durrellgemuh07,,1005.0,
1667,kudosen93,"On a quest to be an elite code bender..
..I try to solve problems and I'm good at it.",1006.0,
1668,unuebhojude,"I am an IT professional who uses modern technology, open data, and IT technology to tackle, solve problems, provide solutions and achieve targets, goals or set objectives.",1007.0,
1669,joshuaerondu4,,1008.0,TASK 2
1670,joshuaerondu4,,1008.0,TASK 2
1671,chairdue,Keen to build up my knowledge and skills when it comes to the Backend.,,
1672,bernieadjene092,I am an aspiring Content creator and Digital Marketer,1010.0,
1673,destinyerhabor6,,,
1674,omidioraemmanuel,Web Developer,1012.0,
1675,isaacikogor,Bold and keen to learn,,
1676,hadassahbaby.ah,,,
1677,fegoedafe,Backend Developer,,
1678,inemudia19,A wanderer,1016.0,
1679,toshieyadegoke,"Pessimist, ready to learn and make impact",,
1680,uachugamonye,Eager to develop my tech skill in the coding field..but I have been limited by procrastination and finance... Slack let's go,,
1681,oriakukc,,1019.0,
1682,twkaribo,,,
1683,ismailah28,Am a fullstack web developer interested in building intelligent systems using AI,1021.0,
1684,oladetountemitayo,,,
1685,chinenye.ceo,,,
1686,boygenius30,Aspiring Back end developer,1024.0,
1687,afoba2006,Asker of why.,,
1688,olamilekan.ayinde,Machine Learning Intern @HNG,1026.0,
1689,albert.osekre,Frontend Developer || Digital Marketer,1027.0,
1690,sandiecassie470,I'm a goal getter,1028.0,
1691,martmaldigital,Always positive,1029.0,
1692,umohjunior96,hhhh,,
1693,victorkenneth95,I ❤ CODE && ANIME,,
1694,thecinemaplace,,,
1695,topazdeepro,"I'm a young man who has developed interest in coding. And I'm here to meet people who are as passionate as I am, so that we can learn and grow together.",1033.0,
1696,lyniroegbu,On the journey to be a front-end developer,,
1697,ojopeta,,1035.0,
1698,alaokolapo7,Android developer,1036.0,What i have learnt so far from Start.ng
1699,alaokolapo7,Android developer,1036.0,What i have learnt so far from Start.ng
1700,bobualarry,"Microsoft MCP, IT Enthusiast , Beginer Fall StacK Dev. And Surveyor",1037.0,
1701,ekpoekom,exploring the universe from my couch.,,
1702,israelakowe,Software developer and Machine learning enthusiast,1039.0,
1703,oluwadamilare.alonge,,,
1704,ayodejioludoyi,Looking forward to learning and understanding software development.,1041.0,
1705,dolapoyisamubarak,,1042.0,
1706,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,"So Far, So Good"
1707,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,CSS: The Best Thing Since Jollofrice
1708,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,CSS: The Best Thing Since Jollofrice
1709,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,"So Far, So Good"
1710,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,Testing Microphone
1711,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,Testing Microphone
1712,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,StartNG So far
1713,kayodegabriela,"Most people call me Abbey, I mostly write about whatever is on mind. I code, eat, write and tweet",1043.0,StartNG So far
1714,Placeholder30,budding dev.,1044.0,The journey so far
1715,Placeholder30,budding dev.,1044.0,html
1716,Placeholder30,budding dev.,1044.0,Task 2
1717,Placeholder30,budding dev.,1044.0,html
1718,Placeholder30,budding dev.,1044.0,Task 2
1719,Placeholder30,budding dev.,1044.0,The journey so far
1720,abiodunolunu,"Web developer, hoping to get better",1045.0,
1721,moridiyamajekodunmi,Non-conformist,,
1722,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,ochem
1723,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,what have done so far on HTML
1724,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,What have done so far on HTML
1725,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,What have done so far on HTML
1726,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,THINGS HAVE LEARNT SO FAR
1727,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,THINGS HAVE LEARNT SO FAR
1728,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,ochem
1729,ochemukadike,"am a tall, dark and friendly guy 
who love to hang out with friends, have fun... in a family of three being the last 
Love to play instruments and really want to be a good developer",1047.0,what have done so far on HTML
1730,emmaobamoney,,,
1731,kingsleybassey,,,
1732,agbomonica.am,Am a lover of tech,1050.0,
1733,dennisetiwe,Back End Moves Make the Front End Great.,1051.0,This Developer Journey
1734,dennisetiwe,Back End Moves Make the Front End Great.,1051.0,My First Web Page is My Resume!
1735,dennisetiwe,Back End Moves Make the Front End Great.,1051.0,This Developer Journey
1736,dennisetiwe,Back End Moves Make the Front End Great.,1051.0,My First Web Page is My Resume!
1737,zokaire,,1052.0,
1738,uberposeidonn,"Tech enthusiast, cloud engineer and architect, civil engineer",1053.0,
1739,ayotinpo,Intern_Digital Marketing_HNG,,
1740,peteripoola002,Tech Enthusiast | Poet | Writer,1055.0,
1741,otoabasiikott,Life Learner,,
1742,farouq.alayaki,,,
1743,patdora.pm,,1058.0,
1744,osemwingieoshodin,"Hi, I'm Ose, Aspiring Android dev, iCode Python",1059.0,
1745,olaleyetimy,"I'm a Tech enthusiast and Advocate, Front-end Developer",1060.0,
1746,10derlily,"Tenderfoot for now.
Not for too long though......",,
1747,wilson.eguwe,Hey,1062.0,
1748,stakoj,,,
1749,ayshanbukar,Always ready to learn new skills.,,
1750,kshakirat0,Aspiring Front-end developer. willing to learn.,1065.0,
1751,profread025,"An avid leaner, and entrepreneur with budding interest in software development and digital marketing",,
1752,vizetak,,,
1753,jimohtajuddeen,,1068.0,
1754,oyeyipo45,,,
1755,amodu.abu10,"Developer, intermediate ML engineer",,
1756,ngenetolal,,,
1757,adenijitobi94,,1072.0,
1758,seguntolulope42,,,
1759,comfortcoffee1,Perfect dose...,,
1760,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,La France 🇨🇵
1761,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1762,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1763,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,La France
1764,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,My HNG Pre-Internship Experience So Far.
1765,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1766,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1767,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1768,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1769,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1770,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1771,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1772,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,My HNG Pre-Internship Experience So Far.
1773,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,All About HTML
1774,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,La France
1775,uchemelie,I love learning. I am interested in programming- back end especially. Open to learning others too. I wish I could know everything ???,1075.0,La France 🇨🇵
1776,ahmadidi007,On my way to becoming a world-class developer...,1076.0,
1777,ogundipe.od,I am an IT enthusiast who is interested in how science is making life easy.,,
1778,chukwudi.ugorji03,,,
1779,akpevweotobo,"Techie, Mum and aspiring Data Scientist.",,
1780,onyero28andrew,Newbie.,,
1781,olaifeolawore,"Code, music, games, sports, life",1081.0,
1782,oguntominiyio,"I am kind, gentle, easy going, proactive, good team player. 
A programer,  graphic designer and photographer,  am open for work at any location. 
Contact me:
08168832699",,
1783,gudmuv,,,
1784,manuel.adeyanju,,,
1785,sam.odum1,"iCode. iDo. iCreate.
Above all, I am because you are.",,
1786,unoaffiong,I see beauty everywhere...,,
1787,ubumokaso,,,
1788,tosyno2020,"A full stack developer in the making, stars aren't born they are made..",1088.0,
1789,ijiolastephen,Aspiring Developer,,
1790,saddamstephensolomon,"I am a graduate of Physics from Kaduna State University, I reside in Kaduna. I am a lover of art and creativity and I am currently learning to code.",,
1791,aikomofisayo,"Front-end engineer, aspiring full-stack engineer.",,
1792,stemitope370,"Samuel is a Peace addict, Tech enthusiast and a Front-end developer",1092.0,pre- intership on startng
1793,stemitope370,"Samuel is a Peace addict, Tech enthusiast and a Front-end developer",1092.0,Diary on an intern
1794,stemitope370,"Samuel is a Peace addict, Tech enthusiast and a Front-end developer",1092.0,Diary on an intern
1795,stemitope370,"Samuel is a Peace addict, Tech enthusiast and a Front-end developer",1092.0,Greatness is within
1796,stemitope370,"Samuel is a Peace addict, Tech enthusiast and a Front-end developer",1092.0,Greatness is within
1797,stemitope370,"Samuel is a Peace addict, Tech enthusiast and a Front-end developer",1092.0,pre- intership on startng
1798,tonyatebe,"Testing the waters, taking life one step at a time. Learning never ends that’s why I’ve decided to learn computer programming at this stage of my life. Any help will be very much appreciated cos I’m a complete novice.",,
1799,coolfrancess,the world is your canvas.make your mark.,1094.0,
1800,adeyombokehd,,,
1801,samody2006,"Fullstack Developer, Upcoming Technocrat  President. Call the Dr For any problem, am always here to help",1096.0,
1802,vimeron2020,,1097.0,
1803,moshoodman,"A trainee in full stack web developer,  a minimalist graphic designer, Runner and a Gamer",,
1804,naomiabenaharry,,,
1805,ayobamitomi,Backend Programmer with a basic handle on frontend,,
1806,mbmudiaga,"Meek and mild, portrayer of decency. Advocate of the ""Golden-rule""",,
1807,X-sid,"A passionate,creative and dedicated web developer who loves to experiment,build things and solve real world problems.",,
1808,oluwaseun.vi,,1103.0,
1809,immanueletim1,I am a divinely purpose driven individual,1104.0,
1810,sewhenuavoseh,I am Sewhenu Avoseh. I love solving problems,,
1811,lucignation,,,
1812,efeokor,Aspiring full-stack developer,1107.0,
1813,fadojuoluwaseyi,"A quantity surveyor by training, a lover of good music, an arsenal FC fan",,
1814,kaydrizz,"Graphic Designer, Intern",,
1815,hakintuyi,,,
1816,dovelalove,,,
1817,obochi2,Tech enthusiastsWeb developer,1112.0,
1818,olayinkadolapo65,Medical Doctor in training.,,
1819,peteromoyele,,,
1820,adetunjimahabubah27,,,
1821,ngene.sandragift,,,
1822,emjayekanem,?Public Figure |?Actor|| ?Recording Artist || ??Dancer|| ??ICT Consultant || ?? Digital Marketer ||,1117.0,
1823,okunsanmi.adedolapo,"Interested in information, skills and training that can help in preferring solutions to problems.",,
1824,aabdulrahmanyusuf,"A Front-End Developer, loves history-related content...",1119.0,
1825,jandedmalo,Aspiring front end developer,,
1826,obagz001,,,
1827,odekunlejj,"I am an Intelligent and reliable person with interest in diligently building state-of-the-art, easy to use, user-friendly websites and applications, which is truly a passion of mine and I am confident I would be an excellent addition to a software organization. In addition to my knowledge base, I actively seek out new technologies and stay up-to-date on industry trends and advancements. This will allow me to stay ahead of the curve and deliver exceptional work.",,
1828,yomicorperate,,,
1829,alheir1,Young | United Fan | Aspiring Developer,1124.0,
1830,olufemiobafunmiso,I'm a software developer that delights in solving problems,,
1831,xdoxphotos,Changing the world one step at a time,1126.0,
1832,ajayipaulolakiitan,,1127.0,
1833,meyoholucky,Design Engineer / Business Modeling Analyst,1128.0,
1834,dominiceze42,,,
1835,ifeaiki,,,
1836,ifesunkanmi,,,
1837,abuephraim96,,,
1838,domcarezdev,Software Developer,,
1839,martinimabifa,I am a designer and an aspiring developer. I love music,1134.0,HTML Course so far on startdotng
1840,martinimabifa,I am a designer and an aspiring developer. I love music,1134.0,HTML Course so far on startdotng
1841,damilolaonigbanjo,I’m an aspiring back end developer,1135.0,
1842,bravomaf,,,
1843,josephudofia,"A data geoscientist, a renewable energy social investor and an explorer into the digital space",1137.0,
1844,prosper.sopuruchi,Javascript Enthusiast,1138.0,
1845,ifekamaximilian,,1139.0,
1846,chinzy26,,1140.0,
1847,udimakpan,,,
1848,jnwokentah,,,
1849,championspi9,,1143.0,
1850,aessien23,Simple things.,1144.0,
1851,adedael,,1145.0,
1852,awardsimpact,Visual Communicator || Tech Enthusiast,,
1853,akanimoime2016,front-end developer,,
1854,mathiasugbe,Aspiring Front and Back-end dev,1148.0,
1855,n.lyndaline,I am tech savvy and willing to learn,1149.0,
1856,luciakome,"A girl will soon add ""Software Developer"" to her name and she will be right!",,
1857,holamiolalola,I really enjoy being at the center of a  design team. Am passionate about color and design layout also  tech programming lover.,,
1858,Sandyahmed,"My name is Sandra, a foodie, love to travel, meeting people, playful, fun, expressive, love football, good music, hate holding a keeping grudge (just can't) I'd rather try then use the  'I can't ' word! I believe anything is possible, you just have to put your mind into it.",1152.0,
1859,alexandraukatu,,,
1860,dixondamilare,,,
1861,oluwadareysamuel,A front end web developer,1155.0,
1862,EduWaltzChuka,Quantity Surveyor||Professional Sales Man||Social Media Marketer,,
1863,majemiteokoro,,,
1864,alakada2020,"I'm an extrovert, open to learning new beneficial things.",1158.0,
1865,eronmmer,Full-stack JavaScript developer,1159.0,
1866,RebeccaUchendu,"A vendor Relationship Manager for an e-commerce company.
                                                                     I believe in a future that has nothing to do with Oil or Agriculture. 'Programming'; that's why I have chosen to join this movement.",1160.0,Nigeria and Data
1867,RebeccaUchendu,"A vendor Relationship Manager for an e-commerce company.
                                                                     I believe in a future that has nothing to do with Oil or Agriculture. 'Programming'; that's why I have chosen to join this movement.",1160.0,PROGRESS SO FAR
1868,RebeccaUchendu,"A vendor Relationship Manager for an e-commerce company.
                                                                     I believe in a future that has nothing to do with Oil or Agriculture. 'Programming'; that's why I have chosen to join this movement.",1160.0,Baby Steps!
1869,RebeccaUchendu,"A vendor Relationship Manager for an e-commerce company.
                                                                     I believe in a future that has nothing to do with Oil or Agriculture. 'Programming'; that's why I have chosen to join this movement.",1160.0,PROGRESS SO FAR
1870,RebeccaUchendu,"A vendor Relationship Manager for an e-commerce company.
                                                                     I believe in a future that has nothing to do with Oil or Agriculture. 'Programming'; that's why I have chosen to join this movement.",1160.0,Nigeria and Data
1871,RebeccaUchendu,"A vendor Relationship Manager for an e-commerce company.
                                                                     I believe in a future that has nothing to do with Oil or Agriculture. 'Programming'; that's why I have chosen to join this movement.",1160.0,Baby Steps!
1872,faithigumaasaka,Front- End Web developer| Tech Enthusiast,1161.0,
1873,chyshanny1,Web developer/ learning coding,1162.0,
1874,jacquelineokonko88,,,
1875,funtertainment.ng,,,
1876,toluwavi,,,
1877,adeyemiolutoye,Goal-oriented,,
1878,seyiogunjuyigbe,Web developer,,
1879,afaraitsulaimon,Am a software developer,1168.0,
1880,olumidegbenjo,A regular guy paving his way in the world,,
1881,dayliesays,,,
1882,mathildaimadojiemu,Programmer 8-) AR/VR enthusiast #grow,,
1883,sheyorsticks,,,
1884,harzeyzhrotimi,coding newbie!! will love all support i could get..,,
1885,emmexjun24,"Emmanuel Onyeke is a Student of Yaba College of Technology, studying Building Tech. Also into Graphics Designing (Intern). I love Music, Movies, Drawing, computer games and Construction.",1174.0,
1886,toroti23,Smart. Sharp. Forthright. Ready to learn.,,
1887,nonnyboing,HNG intership,,
1888,decele2011,,,
1889,adefemiaishat.aa,I am enthusiastic about learning something new as coding and hope to create apps which would provide solutions to the plethora of problems in our society.,1178.0,
1890,kadijatokeowo,Hi am Kadijat. I am currently a student of life. I  have moved forward by going back to connect the dots. ?,1179.0,
1891,marrsadiq,Artist and Game developer.,1180.0,
1892,omolaraatoyebi,I'm an anspiring UI/UX designer. I love learning new things.,,
1893,onyenwezichibuike,Tenacious and detailed,1182.0,
1894,gerald.direxx,,1183.0,
1895,itorosimple,"I just want to serve
H U M A N I T Y",,
1896,tokayode,A Creative always looking forward to learning new things.,1185.0,
1897,mailtomodupe,,1186.0,
1898,nnabuiheizunna,Working towards a better me,1187.0,
1899,oladapo.oluwamayowa19,An aspirinig UI/UX designer and frontend web developer,1188.0,
1900,wondyarch007,"Wonderful Archibong is my name. 
A tech and sports enthusiast.
A believer in justice and truth. 
A business minded personality and one with a mind of love.",1189.0,
1901,ultrasoft101,"Friendly and dedicated Film Editor, able to learn new tasks quickly.  Looking for an opportunity to explore new career path.",,
1902,lizaessien23,Web development,,
1903,makindetolulope37,"Hi... I'm currently a 400l student of computer engineering, FUTA. Based in Ibadan, Oyo state, Nigeria.",,
1904,fetugahalimah,,,
